id,objectId,Make,Year,Model,Category1,Category2,Category3
9771,gGlEi5X02X,Volvo,2011,S60,Sedan,,
9772,ZBJxA4Sm3V,Volvo,2011,C70,Convertible,,
9773,ZnFHk9mEVB,Volvo,2011,C30,Hatchback,,
9774,fHIZtzdCJN,Volvo,2011,V50,Wagon,,
9775,TQaVwD3Exf,Volvo,2011,S40,Sedan,,
9776,5aUwBGwHyw,Volvo,2011,XC60,SUV,,
9777,bHODxFJTIp,Volvo,2011,XC90,SUV,,
9778,S0Cxf2m44a,Volvo,2011,XC70,Wagon,,
9779,tweodTbhvl,Volvo,2012,S80,Sedan,,
9780,H2SImHuJHW,Volvo,2012,XC90,SUV,,
9781,WM6xyDFZhg,Volvo,2012,S60,Sedan,,
9782,NWzB0BeWCp,Volvo,2012,C70,Convertible,,
9783,rfQFeGJAKk,Volvo,2012,C30,Hatchback,,
9784,hciJY9Ojlc,Volvo,2012,XC60,SUV,,
9785,wIDhVd5A4N,Volvo,2012,XC70,Wagon,,
9786,8ofhCkkjFD,Volvo,2013,C30,Hatchback,,
9787,zNXGMs3ZTj,Volvo,2013,S80,Sedan,,
9788,w7QwlMLo7X,Volvo,2013,XC70,Wagon,,
9789,q1iubNqySR,Volvo,2013,S60,Sedan,,
9790,zi8HQbh0aj,Volvo,2013,XC90,SUV,,
9791,bdVdKcC3BT,Volvo,2013,C70,Convertible,,
9792,60z9UlkFqN,Volvo,2013,XC60,SUV,,
9793,oNgwH5mmUo,Volvo,2014,S80,Sedan,,
9794,eKb1AGEzV7,Volvo,2014,S60,Sedan,,
9795,lXnW6GgD3o,Volvo,2014,XC90,SUV,,
9796,FTbt0tDZv8,Volvo,2014,XC60,SUV,,
9797,5QFDN8EKuX,Volvo,2014,XC70,Wagon,,
9798,OJFpx5ME8b,Volvo,2015,V60,Wagon,,
9799,KLOg7JUurN,Volvo,2015,S80,Sedan,,
9800,FX19YYLXZg,Volvo,2015,S60,Sedan,,
9801,fIpDwuxk53,Volvo,2015,XC60,SUV,,
9802,xnQs5hSUad,Volvo,2015,XC70,Wagon,,
9803,BJ6k1kQCf1,Volvo,2016,XC90,SUV,,
9804,Dj7bFNSCNb,Volvo,2016,S80,Sedan,,
9805,cOMCrnx9Zp,Volvo,2016,S60,Sedan,,
9806,ENqrUbfbiK,Volvo,2016,XC60,SUV,,
9807,BmxGoNCRus,Volvo,2016,V60,Wagon,,
9808,2BtguY2fp9,Volvo,2016,XC70,Wagon,,
9809,khJR9UHFxR,Volvo,2017,S60,Sedan,,
9810,TuJ0ZNB0az,Volvo,2017,V90,Wagon,,
9811,LVXQkXvQxF,Volvo,2017,XC90,SUV,,
9812,YCyrWNnreC,Volvo,2017,S90,Sedan,,
9813,V4nqGoXxK9,Volvo,2017,XC60,SUV,,
9814,Zvx7NOiaOP,Volvo,2017,V60,Wagon,,
9815,YDojab8nIr,Volvo,2018,V90,Wagon,,
9816,ieJoI1ZVqV,Volvo,2018,S60,Sedan,,
9817,EZ6OHmNdq3,Volvo,2018,V60,Wagon,,
9818,BGFZQBDhsA,Volvo,2018,S90,Sedan,,
9819,8n0EpDnvsB,Volvo,2018,XC60,SUV,,
9820,h95ZUZJ8Xv,Volvo,2018,XC90,SUV,,
9821,oj5i9vdux2,Volvo,2019,S60,Sedan,,
9822,sNvgoWPkFR,Volvo,2019,V60,Wagon,,
9823,sm6PndVB2o,Volvo,2019,V90,Wagon,,
9824,HCcRgrdeZe,Volvo,2019,S90,Sedan,,
9825,TPPFTAECEX,Volvo,2019,XC90,SUV,,
9826,hqczihz66a,Volvo,2019,XC60,SUV,,
9827,Kb9b2493oy,Volvo,2019,XC40,SUV,,
9828,3V6UiNPcsa,Volvo,2020,XC40,SUV,,
9829,Pj3LtYhfOx,Volvo,2020,XC60,SUV,,
9830,PGFBTmE2L6,Volvo,2020,XC90,SUV,,
9831,EEsVwuUovc,Volvo,2021,S90,Sedan,,
9832,XxxOram0rI,Volvo,2021,XC90,SUV,,
9833,ne0FR76DYL,Volvo,2021,V90,Wagon,,
9834,wzRzOe02aP,Volvo,2021,XC60,SUV,,
9835,VormYpezw0,Volvo,2021,XC40,SUV,,
9836,o6vfbN9Kig,Volvo,2021,V60,Wagon,,
